Timestamp,EEG_1,EEG_2,EEG_3,EEG_4,EEG_5,EEG_6,EEG_7,EEG_8
1741818508.6905444,-13625.198736810535,-4325.867214902308,-16418.563296623623,-29980.26072743663,-21794.22489335834,-17998.272836002452,-34417.17140879291,-187500.02235174447
1741818508.690585,-13975.472924169651,-4676.029643539148,-16771.184417150547,-30340.90612422301,-22144.81200513983,-18344.38959889288,-34772.54179388783,-187500.02235174447
1741818508.6906357,-14008.15117456331,-4702.203536296312,-16810.165859480603,-30368.756397814323,-22184.262834103447,-18365.132017747404,-34806.1141140597,-187500.02235174447
1741818508.690676,-13633.759454936917,-4327.051857358439,-16435.572974154114,-29979.45606463624,-21811.25692263328,-17993.690728389112,-34426.08975483057,-187500.02235174447
1741818508.690716,-13589.88298057115,-4284.695301615632,-16391.20476141033,-29949.39296834385,-21758.551509207668,-17960.207815195063,-34388.360010190016,-187500.02235174447
1741818508.6907556,-13943.66639180975,-4639.5068930991765,-16742.730646458942,-30312.25118783131,-22106.679929099075,-18313.611246777924,-34745.518534841365,-187500.02235174447
1741818508.6907954,-14056.87797747588,-4760.2733683912,-16849.683743677586,-30413.504590213848,-22219.578590342833,-18422.55364925309,-34848.89535294716,-187500.02235174447
1741818508.690838,-13703.47454589302,-4408.523965898034,-16498.26961735125,-30047.42771952483,-21870.176121017474,-18075.833389262367,-34490.909813750965,-187500.02235174447
1741818508.690878,-13563.798494791807,-4266.679795584654,-16358.280641827661,-29912.24436905913,-21732.623485639513,-17938.616030051235,-34351.300817883115,-187500.02235174447
1741818508.6909215,-13889.195190572167,-4590.28835180859,-16682.939730040995,-30249.26397195625,-22055.583841274245,-18255.69787689422,-34681.30197302127,-187500.02235174447
1741818508.6909716,-14061.303622878031,-4760.876865491494,-16859.38440077119,-30424.21107580794,-22232.87787829374,-18429.370931311958,-34856.6290565287,-187500.02235174447
1741818508.6910114,-13764.62891872274,-4462.592835735421,-16566.93417631795,-30115.600540113515,-21940.58411605169,-18143.53682321749,-34556.04279709373,-187500.02235174447
1741818508.6910508,-13545.425360849544,-4241.8246557503535,-16335.191289805329,-29892.35131649391,-21707.276607427193,-17916.800727462858,-34328.010300160684,-187500.02235174447
1741818508.6910908,-13829.717198576594,-4528.75399932313,-16617.09149087566,-30185.516796769716,-21991.143762009593,-18194.40939359777,-34615.5207890893,-187500.02235174447
1741818508.6911304,-14061.057753689021,-4759.759278268728,-16854.131740824192,-30422.11001182914,-22229.614523603264,-18424.006512642685,-34851.42110007061,-187500.02235174447
1741818508.69117,-13825.000980496525,-4523.747208565141,-16625.361636324124,-30177.336058299075,-22001.73848888141,-18193.425916841737,-34614.783181522274,-187500.02235174447
1741818508.691228,-13519.76555821485,-4217.036571149418,-16313.912429083877,-29864.210470224676,-21696.994804977752,-17893.443154507062,-34301.389372514415,-187500.02235174447
1741818508.691269,-13753.944784873103,-4449.137085573326,-16540.827338794155,-30110.10201097751,-21919.61817975261,-18128.851727110356,-34538.250808507306,-187500.02235174447
1741818508.691321,-14055.648631530838,-4748.002260685237,-16840.407769728634,-30415.493895470372,-22216.002311229982,-18423.69358822031,-34842.65921624413,-187500.02235174447
1741818508.6913607,-13909.334112326398,-4601.486575780699,-16698.25067499288,-30256.014198781755,-22074.51576882789,-18273.489865480646,-34693.46132200496,-187500.02235174447
1741818508.6914012,-13564.245529680913,-4254.274577411959,-16354.682010970357,-29901.403772998307,-21735.797433352167,-17929.675332269115,-34342.65069277891,-187500.02235174447
1741818508.691441,-13707.296694194878,-4398.040997748494,-16498.202562117884,-30055.42964403983,-21880.592033933644,-18070.9160054822,-34489.83693001711,-187500.02235174447
1741818508.6914852,-14033.408645797808,-4720.464911516298,-16822.52637416439,-30387.978898045887,-22203.239465146,-18389.249550014683,-34819.74867817744,-187500.02235174447
1741818508.6915283,-13981.351432961397,-4667.312463201579,-16771.586748550744,-30327.04804266072,-22147.248345285458,-18335.739473788675,-34766.775043818365,-187500.02235174447
1741818508.691568,-13609.507812202908,-4295.647656398733,-16399.944293492354,-29946.55429679803,-21776.92464314993,-17968.902643788177,-34390.19285323535,-187500.02235174447
1741818508.6916077,-13648.019867899404,-4334.38322953978,-16435.43886368738,-29995.66107936634,-21811.569847055656,-18007.213533784572,-34430.40364151045,-187500.02235174447
1741818508.6916585,-13990.090965043422,-4677.63896913993,-16779.543969576833,-30349.220973160383,-22153.082150588292,-18350.893956529377,-34779.292020713336,-187500.02235174447
1741818508.6916988,-14025.473776516174,-4713.357056779511,-16816.84903107274,-30383.754418343833,-22191.124819651228,-18390.322433748537,-34817.33468977627,-187500.02235174447
1741818508.691739,-13660.335679094278,-4343.994479655562,-16452.87322436252,-30005.13821901539,-21832.938114754932,-18025.89959214921,-34446.586304496086,-187500.02235174447
1741818508.69178,-13618.448509985032,-4300.050950056428,-16406.314540662115,-29960.948820227248,-21791.274463090238,-17971.674260100634,-34399.75939986222,-187500.02235174447
1741818508.69182,-13952.472979125141,-4635.438875608311,-16742.015390636374,-30309.390164541026,-22119.666292627608,-18306.52574378559,-34740.22117140546,-187500.02235174447
1741818508.6918595,-14055.089837919455,-4737.720458235795,-16848.34263901027,-30414.9798053479,-22221.12086071025,-18412.60712297048,-34846.48136454599,-187500.02235174447
1741818508.6918995,-13723.76992985844,-4398.644494848788,-16518.31913212766,-30069.690057002314,-21893.48899048436,-18081.62249107629,-34510.53464538272,-187500.02235174447
1741818508.6919389,-13574.572035619263,-4251.212388421582,-16365.321441331083,-29919.620444729382,-21747.97913408031,-17926.791957234378,-34356.821698763575,-187500.02235174447
1741818508.6919887,-13911.099900138368,-4595.988046644694,-16700.262331993858,-30264.95489656388,-22080.103704941717,-18263.27511826457,-34695.58473772821,-187500.02235174447
1741818508.6920328,-14081.978986499189,-4768.342348139567,-16868.012174130938,-30438.091509114685,-22241.907983053683,-18437.41755931587,-34870.75535902445,-187500.02235174447
1741818508.6920729,-13796.21193363809,-4472.1593823622925,-16585.687289915953,-30137.460546190807,-21959.69485756098,-18146.934288374698,-34583.826015451676,-187500.02235174447
1741818508.692112,-13552.577919075242,-4219.003524661484,-16346.255403310706,-29893.223034527666,-21721.805241323145,-17899.478125509995,-34341.17547764486,-187500.02235174447
1741818508.6921525,-13827.370265408787,-4500.881373987362,-16621.137156622073,-30184.488616524774,-21995.144724267095,-18181.06540215795,-34622.069850214706,-187500.02235174447
1741818508.6921923,-14091.657291848338,-4776.2772174212005,-16874.404773045157,-30443.88061092861,-22249.97696280205,-18443.16195764088,-34877.05855096085,-187500.02235174447
1741818508.692233,-13884.009585858536,-4572.09403182197,-16665.4830176214,-30225.682881555902,-22039.4011782886,-18244.36554245538,-34665.47693794691,-187500.02235174447
1741818508.6922734,-13560.691602312518,-4253.1569901891935,-16344.735484687744,-29900.464999731186,-21716.619636609514,-17932.26813462593,-34343.053024179106,-187500.02235174447
1741818508.6923232,-13772.943767660114,-4461.363489790379,-16552.6067081221,-30121.188476227344,-21920.936932675475,-18137.747721403568,-34558.725006428365,-187500.02235174447
1741818508.6923633,-14079.050907975545,-4768.476458606298,-16861.060781605338,-30437.15273584756,-22227.804032302385,-18444.480710563745,-34870.26362064643,-187500.02235174447
