Timestamp,EEG_1,EEG_2,EEG_3,EEG_4,EEG_5,EEG_6,EEG_7,EEG_8
1741731684.3904448,-75948.34428409867,-82901.63670797786,-76201.3883830772,-74540.7431770257,-128441.75141355413,-74620.78477392015,-74978.05505729378,-187500.02235174447
1741731684.390453,-75854.154032964,-83024.79481992661,-76342.96433245711,-74453.86194632792,-128351.7409386326,-74501.56056899556,-75939.53769678327,-187500.02235174447
1741731684.3904605,-76465.11661590537,-84032.99260532769,-75011.38150827665,-76102.12428595118,-126758.55329734723,-74758.58327848713,-76809.73581191729,-187500.02235174447
1741731684.390468,-76617.86843751294,-84022.62139590042,-74678.20640542584,-76387.39960043426,-126621.04536545818,-74897.54407376576,-75933.25685659134,-187500.02235174447
1741731684.3904755,-76058.6501429856,-83037.15533461039,-75991.55020613078,-74802.2585871528,-128231.4662017186,-74683.123789206,-74986.99575507591,-187500.02235174447
1741731684.390483,-75812.35627083258,-82901.43554227776,-76479.44408410121,-74294.71752580613,-128556.70643528778,-74502.23112132921,-75714.47798186279,-187500.02235174447
1741731684.3904903,-76343.09844292385,-83871.32243768245,-75229.73569986054,-75818.21242787987,-126996.04058218487,-74701.31810919262,-76751.50951761121,-187500.02235174447
1741731684.390498,-76680.60978419898,-84150.67453988487,-74600.13176204346,-76541.40311973133,-126487.27017489317,-74924.41087060104,-76193.1852928621,-187500.02235174447
1741731684.3905056,-76185.80921719184,-83210.6942785614,-75760.94725858537,-75105.50470417795,-127970.956620092,-74749.50847023827,-75070.65833457212,-187500.02235174447
1741731684.3905132,-75803.50498002827,-82825.3949076408,-76562.05613160803,-74208.37273697529,-128693.87909100999,-74516.78210696961,-75508.5737119405,-187500.02235174447
1741731684.3905208,-76278.501901448,-83739.78242156297,-75534.16645934182,-75550.23736360519,-127328.12044955736,-74675.09951294656,-76735.97505521477,-187500.02235174447
1741731684.390528,-76704.07911587704,-84231.36433736853,-74590.36404971649,-76608.39129786388,-126413.24119725719,-74912.29622510627,-76433.31008354547,-187500.02235174447
1741731684.3905356,-76280.64766891571,-83379.6287631546,-75492.79338035505,-75401.8441321664,-127657.04872096167,-74778.58808977462,-75160.19942286008,-187500.02235174447
1741731684.3905432,-75787.07644785363,-82771.81777618144,-76546.49931746714,-74179.33782092785,-128727.94314955988,-74514.3904703129,-75280.29534581845,-187500.02235174447
1741731684.3905535,-76116.49645763593,-83523.68575616906,-75751.3807119585,-75205.66287108218,-127595.29085103165,-74593.98503231825,-76524.8628288344,-187500.02235174447
1741731684.3905609,-76657.25221124318,-84235.38765137049,-74598.94711958732,-76565.65476246533,-126390.42006616833,-74873.00185835385,-76572.49439626865,-187500.02235174447
1741731684.3905685,-76381.05170500895,-83560.7225967315,-75225.44416492512,-75700.4187346004,-127346.85121141092,-74815.46846812588,-75311.54308456696,-187500.02235174447
1741731684.390576,-75800.71101197136,-82758.76435741954,-76455.41595881176,-74226.38824300627,-128679.90925072542,-74532.36127285496,-75092.42893367159,-187500.02235174447
1741731684.390588,-76015.42186920904,-83336.89222775606,-75997.29460445579,-74909.435201816,-127906.69535478299,-74560.99385750221,-76347.61349530381,-187500.02235174447
1741731684.3905952,-76592.65566976735,-84189.09718860355,-74681.51446360523,-76449.60450525337,-126447.68523546282,-74835.1156515021,-76682.95671736679,-187500.02235174447
1741731684.3906028,-76513.2622734621,-83769.26437249951,-75018.95874964699,-76014.08076454172,-127090.83433041982,-74884.02126837031,-75558.10517765346,-187500.02235174447
1741731684.3906102,-75919.51053375132,-82857.55906791199,-76380.13528348629,-74412.86884699689,-128627.82968614456,-74610.72648891527,-75076.2239189415,-187500.02235174447
1741731684.3906176,-75956.16739465803,-83184.02864742621,-76250.18224122313,-74669.31041113262,-128216.37877421128,-74547.38164512893,-76185.71981021402,-187500.02235174447
1741731684.390625,-76577.90351842684,-84154.47433644228,-74901.94736742346,-76320.23260834606,-126645.40876691446,-74818.82122979418,-76855.8921642175,-187500.02235174447
1741731684.3906324,-76583.69262024076,-83919.78101966156,-74826.68904384245,-76247.92471503315,-126810.69991716146,-74889.09511436167,-75776.97345935983,-187500.02235174447
1741731684.39064,-75957.39674060306,-82914.17603661728,-76164.55270821485,-74584.351430458,-128398.18786361074,-74622.63996870995,-74959.86073730717,-187500.02235174447
1741731684.3906472,-75865.15109123601,-83014.60242445498,-76411.80770537946,-74437.92515253129,-128433.10128844992,-74513.1387726234,-75925.7243187099,-187500.02235174447
1741731684.3906555,-76443.61423773936,-84006.7293055927,-75075.64277358566,-76054.60447723919,-126815.19261779699,-74742.35591201257,-76817.84949515456,-187500.02235174447
1741731684.3906636,-76643.79646108109,-84063.30157080908,-74685.20250144035,-76439.70268245968,-126608.2378158853,-74903.95902442445,-76012.00205230738,-187500.02235174447
1741731684.390671,-76091.08252419025,-83081.0094572317,-75973.11001695515,-74875.05821884373,-128197.40214316871,-74690.34340266508,-75024.43492703854,-187500.02235174447
1741731684.3906784,-75793.37963979002,-82875.50751870961,-76508.16607572629,-74266.62138302582,-128586.83658681353,-74483.14273156438,-75662.01843762618,-187500.02235174447
1741731684.390686,-76298.17143656868,-83824.4284778152,-75278.30604056192,-75746.28451422269,-127039.51472515044,-74663.00721919622,-76719.09948815101,-187500.02235174447
1741731684.3906937,-76635.95099877728,-84132.07788849805,-74558.4010551454,-76527.54503816903,-126425.86993287444,-74879.79678866826,-76180.37774328921,-187500.02235174447
1741731684.390701,-76170.6770861956,-83219.05383098767,-75684.32547859258,-75144.240277319,-127886.66819175103,-74726.77674612722,-75044.4620900705,-187500.02235174447
1741731684.3907084,-75763.3388952421,-82787.70986648917,-76542.1630790428,-74178.39904766071,-128685.85481475054,-74487.6354321999,-75423.97235917716,-187500.02235174447
1741731684.3907177,-76219.82857225282,-83678.24806907751,-75561.65910502186,-75468.34057192094,-127367.88420294336,-74637.95091366183,-76670.88677536092,-187500.02235174447
1741731684.3907256,-76690.37749652595,-84228.23509314479,-74583.43500893534,-76602.35632686094,-126400.21013023975,-74896.8735214321,-76460.86978445886,-187500.02235174447
1741731684.3907328,-76296.09272433433,-83406.94259487899,-75435.48350757164,-75459.53398460556,-127588.16064455041,-74779.7503804863,-75185.9486324726,-187500.02235174447
1741731684.3907516,-75784.2824797967,-82756.10449982935,-76534.65289290583,-74183.47289365207,-128721.70701285684,-74512.71408947874,-75239.77163312098,-187500.02235174447
1741731684.3907597,-76115.02124250188,-83493.93558429905,-75826.77314600625,-75161.5405275274,-127679.0875409946,-74593.3591834735,-76524.52755266757,-187500.02235174447
1741731684.3907723,-76644.31055120355,-84221.64132853047,-74616.9626256183,-76549.44974773524,-126391.04591501308,-74855.52279418979,-76603.00452745015,-187500.02235174447
1741731684.39078,-76385.27618471101,-83582.6273062977,-75165.80971071837,-75757.34862772806,-127268.8436232619,-74811.15458144601,-75327.21165743013,-187500.02235174447
1741731684.3907871,-75827.4436983399,-82779.10444487387,-76454.41013031127,-74272.0752086729,-128681.4738728373,-74546.80049977309,-75096.474599418,-187500.02235174447
1741731684.3907948,-76004.00012779237,-83305.48802679635,-76059.0524743858,-74864.6199541831,-127975.11404456069,-74548.76745328515,-76323.85359094782,-187500.02235174447
1741731684.390802,-76594.7790854906,-84187.86784265851,-74727.31318799415,-76434.15944983477,-126484.27504113616,-74821.61519785109,-76723.94981669782,-187500.02235174447
1741731684.3908093,-76517.8667328199,-83793.69482918916,-74967.23681297741,-76059.47715753045,-127017.76647779543,-74866.43044548399,-75580.50162559768,-187500.02235174447
1741731684.3908172,-75912.31327203671,-82855.88268707784,-76326.58050377137,-74435.15353621883,-128573.96198200727,-74595.68376489685,-75021.99858689292,-187500.02235174447
1741731684.3908246,-75899.170446297,-83118.00159430523,-76250.15988947867,-74587.100695026,-128228.64988191723,-74507.99787139868,-76074.63164027115,-187500.02235174447
1741731684.8692613,-76505.64032860284,-84091.80004498959,-74882.52370149181,-76230.53505784692,-126634.41170864245,-74772.03902864922,-76772.40839867693,-187500.02235174447
1741731684.8693583,-76575.37777130339,-83937.48360127016,-74759.81262443216,-76272.44457870061,-126747.53388733076,-74879.79678866826,-75782.96372687384,-187500.02235174447
1741731684.8694024,-75961.95649647195,-82934.2702548826,-76095.88814924815,-74621.50002974273,-128345.1918775072,-74624.69632919984,-74932.97158872744,-187500.02235174447
1741731684.8694108,-75812.78095397723,-82961.47232788472,-76389.38890569078,-74366.66779120777,-128441.08086122047,-74487.79189441109,-75817.81009647968,-187500.02235174447
1741731684.8694184,-76421.46365898415,-83984.37756113739,-75105.9740908115,-75999.01568877885,-126873.8435952477,-74739.85251663357,-76808.61822469452,-187500.02235174447
1741731684.86943,-76646.97040879374,-84090.95067870029,-74643.06946314209,-76467.06121767298,-126572.94441139036,-74911.31274835023,-76050.11177660368,-187500.02235174447
1741731684.8694377,-76076.03980017183,-83089.74898931372,-75871.4095796835,-74904.02607965781,-128109.71624967054,-74690.633975343,-74968.80143508929,-187500.02235174447
1741731684.8694465,-75801.73919221631,-82876.82627163247,-76519.09607876492,-74254.17146136421,-128637.50799149371,-74509.22721734372,-75621.36061446198,-187500.02235174447
1741731684.8694544,-76355.48130935208,-83864.52750736804,-75388.79071340451,-75745.52455491122,-127182.5211861755,-74715.28794947719,-76812.46272474084,-187500.02235174447
1741731684.8694658,-76714.04799390413,-84218.40032558446,-74610.48061972627,-76599.78587624858,-126477.81538698857,-74931.5857805712,-76330.17913462868,-187500.02235174447
1741731684.8694735,-76233.48548811501,-83297.84373019263,-75667.82989118456,-75239.92809533216,-127861.58953447218,-74766.11581636856,-75116.07707930531,-187500.02235174447
1741731684.869481,-75790.67507871093,-82809.50281733308,-76571.91325091282,-74195.16285600219,-128722.39991693497,-74514.47987729072,-75407.32030955795,-187500.02235174447
1741731684.869489,-76196.11337138574,-83652.70002516509,-75619.7512888612,-75407.87910316934,-127426.95986353874,-74634.79931769363,-76628.2396469402,-187500.02235174447
1741731684.869497,-76684.34252552301,-84246.51882010924,-74592.5098171842,-76606.62551005192,-126394.5327871481,-74901.52268427881,-76481.56749982446,-187500.02235174447
1741731684.8695056,-76316.96925365558,-83458.9998077154,-75389.12598957133,-75531.93128489629,-127526.29101589812,-74801.11864818557,-75204.63469083724,-187500.02235174447
1741731684.8695168,-75793.96078514586,-82774.90231691627,-76532.90945683832,-74204.93056832918,-128723.56220764664,-74535.19994440078,-75201.9971849915,-187500.02235174447
1741731684.8695245,-76093.63062305815,-83473.70725556699,-75884.66416414549,-75108.32102397931,-127743.59467549261,-74603.32806150056,-76486.46253186018,-187500.02235174447
1741731684.8695323,-76673.68074341783,-84263.08146275062,-74676.06063795813,-76568.04639912205,-126442.05259586008,-74892.80550394124,-76682.21910979976,-187500.02235174447
1741731684.8695395,-76462.68027575973,-83676.30346730989,-75178.57255680235,-75864.30172494671,-127260.79699525799,-74868.71032341842,-75450.03449321205,-187500.02235174447
1741731684.8695471,-75856.8585940431,-82811.31330863397,-76457.11469139036,-74314.87879930482,-128674.43307333387,-74576.41656117637,-75095.8711023177,-187500.02235174447
1741731684.8695545,-75974.71934255592,-83269.79229090123,-76106.6616900756,-74806.52777034376,-128020.93512069406,-74552.92487775385,-76258.83236632733,-187500.02235174447
1741731684.8695676,-76588.40883832084,-84189.63363047047,-74774.00598216128,-76412.61236817985,-126520.14959098693,-74838.7142823594,-76748.04499722064,-187500.02235174447
1741731684.8695755,-76552.24371579215,-83851.11646069484,-74948.57310635723,-76129.72869035348,-126981.95898317803,-74903.91432093552,-75648.09330083053,-187500.02235174447
1741731684.8695831,-75965.91275524054,-82913.28196683907,-76331.78846022945,-74511.01535690014,-128577.42650239785,-74647.9197916889,-75061.04708445634,-187500.02235174447
1741731684.8695903,-75944.16450788552,-83143.5272864732,-76351.36858837231,-74596.13079978595,-128338.32989195942,-74556.7470260557,-76112.5178471229,-187500.02235174447
1741731684.869598,-76562.52551824159,-84134.62598736596,-75005.3018337848,-76250.4504621566,-126745.29871288524,-74818.55300886072,-76885.21765294285,-187500.02235174447
1741731684.8696055,-76658.5933159105,-84024.16366626784,-74808.40531687801,-76373.51916712751,-126766.77873930678,-74931.31755963774,-75928.45123153344,-187500.02235174447
1741731684.869614,-76011.80088660728,-82983.10881651746,-76094.8599690032,-74702.59215862658,-128322.54956037398,-74654.58061153658,-74966.18628098801,-187500.02235174447
1741731684.8696215,-75835.93736123292,-82959.57242960602,-76461.83090947043,-74363.87382315086,-128509.03016436461,-74508.28844407659,-75802.52150327225,-187500.02235174447
1741731684.8696291,-76440.99908363809,-83983.34938089245,-75206.51223737148,-75976.52983385681,-126960.74717768993,-74752.9953423733,-76848.89606820299,-187500.02235174447
1741731684.8696373,-76708.46005779029,-84149.93693231785,-74685.15779795144,-76536.44103246224,-126587.13776911948,-74939.7888707863,-76167.54784197186,-187500.02235174447
1741731684.8696449,-76151.16401328612,-83156.80422267965,-75883.43481820045,-75005.32418552926,-128096.52872044191,-74724.00512981476,-75056.01794195389,-187500.02235174447
1741731684.869652,-75804.57786376213,-82855.21213474419,-76555.70823618272,-74239.6204757238,-128662.87722145049,-74503.28165331861,-75582.91561399885,-187500.02235174447
1741731684.8696597,-76315.02465188797,-83805.49655026157,-75443.66424604229,-75668.34398130703,-127222.01671862803,-74685.15779795144,-76763.33359042807,-187500.02235174447
1741731684.8696668,-76705.30846182209,-84213.86292146002,-74607.15020980242,-76601.5293123161,-126448.40049128539,-74915.76074549684,-76353.71552154011,-187500.02235174447
1741731684.8696744,-76247.18710746612,-83316.79800949074,-75611.19057073482,-75295.76275298152,-127789.08047545917,-74764.3500285566,-75121.55325669686,-187500.02235174447
1741731684.8696816,-75800.10751487107,-82794.37068633684,-76585.50311154165,-74196.32514671388,-128746.00335907977,-74517.63147325891,-75373.90445159728,-187500.02235174447
1741731684.8696892,-76179.90835665565,-83606.05193448687,-75689.89106296195,-75343.79665181598,-127508.34256510051,-74621.99176812074,-76609.57594032,-187500.02235174447
1741731684.8697138,-76692.47856050475,-84250.3856719,-74617.8566953965,-76608.16778041933,-126416.12457229193,-74897.05233538775,-76543.03479707656,-187500.02235174447
1741731684.869722,-76366.21014669063,-83512.42047696358,-75361.27571598002,-75615.25858822568,-127495.66912599435,-74818.53065711627,-75288.38667731127,-187500.02235174447
1741731684.8697302,-75814.90436970048,-82776.51164251706,-76536.99982607363,-74223.46016448262,-128740.59423692159,-74538.39624385789,-75195.60458607729,-187500.02235174447
1741731684.8697379,-76066.74147447843,-83417.17969383951,-75944.29861835226,-75031.49807828643,-127819.05416477373,-74576.84124432103,-76443.50247901709,-187500.02235174447
1741731684.8697453,-76649.69732161729,-84234.5829885701,-74691.25982418774,-76524.75107011212,-126453.96607565477,-74860.35077099214,-76691.94211863782,-187500.02235174447
1741731684.8697581,-76464.11078740488,-83691.12267388376,-75110.91382633612,-75902.25498703182,-127183.03527629797,-74847.92320107498,-75461.25506892861,-187500.02235174447
1741731684.8697655,-75884.48535018985,-82826.6019018414,-76444.12832786184,-74347.78056714304,-128670.65562852094,-74578.51762515517,-75086.05868650183,-187500.02235174447
1741731684.8697731,-75987.32572642872,-83253.6990348934,-76192.80531320635,-74763.3442000561,-128122.3896887767,-74547.18047942883,-76264.01797104097,-187500.02235174447
1741731684.8697803,-76576.85298643744,-84172.84747038454,-74823.13511647405,-76366.54542285745,-126559.84628913955,-74808.3606133891,-76783.29369822665,-187500.02235174447
1741731684.869788,-76535.68107315077,-83855.27388516354,-74879.10388459013,-76146.49249869496,-126887.9028425101,-74862.89886986004,-75650.52964097615,-187500.02235174447
1741731684.869795,-75943.0245689183,-82899.98267888818,-76255.97134303706,-74515.64216800239,-128498.01075434814,-74611.93348311585,-74986.97340333145,-187500.02235174447
1741731684.8698027,-75891.19087352644,-83079.109558953,-76359.79519603196,-74508.46725803224,-128360.27930501454,-74514.36811856844,-76007.19642724948,-187500.02235174447
1741731684.86981,-76489.81529352847,-84070.32001856805,-75008.36402277517,-76149.46528070752,-126748.22679140887,-74766.22757509084,-76821.22460856731,-187500.02235174447
