Timestamp,EEG_1,EEG_2,EEG_3,EEG_4,EEG_5,EEG_6,EEG_7,EEG_8
1741815628.9897168,5221.836891393291,3269.479068455585,-10167.160352129978,9028.003695965255,-7622.369542404359,7015.296162998219,10996.521830144147,-187500.02235174447
1741815628.9897356,5136.520282807384,3472.7234807876926,-9952.941233270316,9212.24912551035,-7400.930810085632,7228.062418468287,11155.174512287917,-187500.02235174447
1741815628.9897497,5095.4824799874405,3277.7939173929594,-10150.173026343946,9016.112567915032,-7599.190783404206,7026.1367590590435,10959.239120392695,-187500.02235174447
1741815628.989764,5152.345317881742,3053.851789695238,-10372.036441807324,8803.145146744866,-7845.462303812779,6794.237410335232,10782.61563570686,-187500.02235174447
1741815628.989778,5225.189653061588,3206.0448176914238,-10225.610163880607,8964.01065158971,-7689.491831003646,6950.140827910999,10943.034105662598,-187500.02235174447
1741815628.9897957,5164.102335465233,3477.417347123307,-9938.569061585553,9216.719474401412,-7397.801565861889,7229.5823370912485,11171.603044462569,-187500.02235174447
1741815628.9898112,5127.378419325164,3373.7276045951376,-10037.587289522564,9112.56034523968,-7507.928610793187,7123.299792206263,11054.8598831725,-187500.02235174447
1741815628.9898252,5168.237408189465,3133.111075533757,-10299.214458371933,8870.401545810884,-7773.802611089064,6871.395632194953,10846.541624849036,-187500.02235174447
1741815628.9898393,5261.511237801461,3219.299402153421,-10215.261306197799,8971.900817382433,-7684.954426879219,6962.881322250524,10957.36157385845,-187500.02235174447
1741815628.9898548,5228.27419379642,3507.3910364378735,-9910.115290893948,9247.967213149932,-7377.8414580633,7258.952529305521,11209.98098969233,-187500.02235174447
1741815628.9898689,5180.463812406518,3461.0558701820223,-9958.037431006125,9197.564029403215,-7421.7626359179785,7211.008037448888,11138.6789248799,-187500.02235174447
1741815628.9898846,5195.014798046923,3173.5230295089523,-10267.631443456585,8919.731845823748,-7728.808549500532,6917.820205428625,10883.422003200294,-187500.02235174447
1741815628.989899,5276.375147864241,3182.5754860133516,-10266.715021933916,8939.602546644515,-7734.508244336635,6923.497548520273,10923.319867053016,-187500.02235174447
1741815628.9899163,5241.8193509363355,3478.7808035350804,-9956.428105405344,9214.998390078354,-7429.451636010604,7221.580412576248,11186.958692903363,-187500.02235174447
1741815628.9899304,5161.665995319605,3494.40467290934,-9926.72263702424,9227.604773951147,-7401.601362419291,7244.334488431751,11175.49224799779,-187500.02235174447
1741815628.9899592,5148.947852724535,3197.6182100317733,-10230.147568005033,8939.066104777588,-7710.234249858171,6941.133074895511,10906.824279645,-187500.02235174447
1741815628.9899776,5226.866033895735,3124.3268399628214,-10320.672133049027,8873.664900501359,-7790.722881641732,6856.64348085445,10864.646537857836,-187500.02235174447
1741815628.9899936,5227.357772273752,3403.5001282096064,-10021.046998625636,9147.920804967976,-7493.243514686051,7140.957670325955,11126.899555551954,-187500.02235174447
1741815628.9900093,5143.337564866253,3495.343446176463,-9915.658523518863,9229.079989085198,-7387.117432012253,7237.204281950508,11181.303701556171,-187500.02235174447
1741815628.990026,5137.280242118864,3229.0224109914793,-10197.871649011571,8968.05631733612,-7659.764010878088,6966.725822296838,10926.560869999037,-187500.02235174447
1741815628.9900427,5211.1751092881095,3098.2200024390227,-10347.740095584404,8843.89237688689,-7814.706303442276,6834.336439888053,10830.403665352305,-187500.02235174447
1741815628.9900644,5229.481187997007,3345.6985170481826,-10082.693109833373,9089.649807172991,-7557.616538717335,7085.614751054615,11067.66743274539,-187500.02235174447
1741815628.9900858,5130.373553082175,3499.7243880897036,-9909.690607749297,9231.11399783063,-7377.215609218551,7243.283956442351,11184.321187057638,-187500.02235174447
1741815628.990102,5101.539802734828,3263.3770422192865,-10159.069020637158,8998.365282817518,-7623.598888349401,7002.823889592158,10952.779466245112,-187500.02235174447
1741815628.9901175,5172.953626269535,3065.295882856355,-10369.287177239321,8808.956600303245,-7836.052219397095,6794.460927779785,10795.959627146678,-187500.02235174447
1741815628.990134,5224.228528050009,3266.5062864430292,-10163.449962550398,9009.384692833984,-7629.924432030253,6999.515831412773,10996.030091766132,-187500.02235174447
1741815628.990152,5117.968334909479,3476.6573878118265,-9927.3931893579,9213.791395877766,-7392.012464047964,7230.454055125005,11173.637053208,-187500.02235174447
1741815628.990168,5066.782840106826,3304.7054177171494,-10098.205220485357,9052.12122823253,-7561.237521319094,7057.317442574196,10999.293446456606,-187500.02235174447
1741815628.990184,5123.48921578994,3081.2773801419,-10338.039438490801,8832.023600581122,-7803.709245170266,6822.557070560107,10812.790490721523,-187500.02235174447
1741815628.990204,5204.581344673794,3226.6754778236723,-10200.486803112843,8985.602436733538,-7660.479266700658,6968.066926964156,10967.531617585615,-187500.02235174447
1741815628.9902203,5154.245216160442,3520.802083111058,-9890.95984589575,9254.762143464344,-7357.814295031345,7263.9146165746,11215.188946150416,-187500.02235174447
1741815628.9902449,5123.1092361342,3429.2046343332095,-9978.355166716,9163.499970853325,-7450.66344149869,7168.495019494894,11109.241677432261,-187500.02235174447
1741815628.9902618,5151.317137636797,3152.199465298589,-10268.346699279155,8901.492822348217,-7739.939718239274,6894.060301072634,10876.53766590806,-187500.02235174447
1741815628.9902775,5239.047734623878,3223.501530111019,-10199.995064734825,8983.501372754738,-7673.1080023179065,6967.485781608318,10969.006832719664,-187500.02235174447
1741815628.9902935,5183.101318252244,3519.7291993772033,-9891.898619162872,9259.098381888674,-7363.5363416119035,7267.602654409726,11221.402731108992,-187500.02235174447
1741815628.9903114,5123.06453264529,3504.8205858255133,-9901.19694485628,9240.613489224135,-7374.399289417182,7257.276148471374,11180.431983522414,-187500.02235174447
1741815628.9903297,5134.8662537176915,3230.452922636619,-10187.276922139756,8977.667567451903,-7658.981699822152,6978.281674180231,10941.603594017459,-187500.02235174447
1741815628.9903498,5220.182862303599,3241.047649508435,-10183.275959882256,8999.482870040283,-7653.058487541496,6985.434232405929,10982.149658459384,-187500.02235174447
1741815628.990366,5194.523059668906,3563.605673742971,-9844.267051728613,9306.975818511943,-7313.2896200763735,7312.663771231624,11271.85061834462,-187500.02235174447
1741815628.9903824,5117.230727342454,3640.0039362912103,-9758.414001275778,9374.835714678255,-7224.016752721876,7397.220420506052,11309.33449379617,-187500.02235174447
1741815628.9903984,5108.558250493795,3366.8879707918136,-10048.383182094478,9102.122080579053,-7515.952887052642,7117.890670048078,11050.277775559161,-187500.02235174447
1741815628.9904177,5190.946780556057,3285.326455274398,-10146.730857697828,9020.44880633936,-7607.997370719597,7027.679029426459,10995.873629554944,-187500.02235174447
1741815628.9904337,5190.969132300513,3541.119818820932,-9873.704299176252,9272.55413205077,-7332.757989496946,7292.502497732938,11241.094617974117,-187500.02235174447
1741815628.9904532,5093.649636942106,3616.66871507987,-9770.819219448475,9345.08554280824,-7243.663936098092,7376.500353395982,11287.787412141253,-187500.02235174447
1741815628.99047,5082.227895525443,3333.4050575977635,-10063.4259061129,9069.957920307867,-7536.091808806874,7089.571009823205,11022.963943834775,-187500.02235174447
1741815628.99049,5157.910902251113,3167.108078850279,-10248.878329858582,8919.888308034933,-7719.9572586962295,6917.261411817242,10901.035177831076,-187500.02235174447
1741815628.9905083,5186.8117078318255,3387.0715960349557,-10020.689370714352,9139.360086841594,-7489.421366384193,7134.207443500453,11112.572087356102,-187500.02235174447
1741815628.990524,5090.051006084801,3539.5551967090605,-9859.153313535848,9266.362698836649,-7330.053428417854,7286.892209874655,11218.899335729997,-187500.02235174447
1741815628.9905417,5055.919892301547,3295.787071679482,-10110.14105202449,9024.539175574682,-7577.464887793647,7036.127988830565,10980.920312514343,-187500.02235174447
1741815628.9905577,5139.470713075485,3095.113109959735,-10315.978266713413,8846.284013543607,-7782.4080327043575,6835.811655022104,10831.945935719721,-187500.02235174447
1741815628.9905736,5216.293658768375,3288.6345134537833,-10114.544345682187,9046.756809563258,-7578.716585483145,7036.083285341655,11030.161205549384,-187500.02235174447
1741815628.9905918,5135.380343840164,3520.7126761332365,-9871.42442124181,9255.767971964833,-7333.8308732308005,7273.458811457016,11215.837146739621,-187500.02235174447
1741815628.9906075,5096.220087554466,3354.125124707833,-10038.704876745329,9097.629379943535,-7498.272657188494,7108.927620521501,11049.450761014314,-187500.02235174447
1741815628.9906275,5152.524131837384,3113.4191886686313,-10297.091042648679,8864.143057363399,-7760.324509182515,6858.275158199687,10849.737924306146,-187500.02235174447
1741815628.9906435,5234.46562701054,3240.8688355527925,-10180.392584847521,8997.404157805939,-7643.268423470071,6991.491555153318,10986.50824862817,-187500.02235174447
1741815628.9906597,5167.9691872560015,3511.704923117748,-9895.206677342258,9252.772838207822,-7350.080591449809,7269.927235833077,11218.6981700299,-187500.02235174447
1741815629.4671457,5111.978067395457,3407.6575526782935,-9989.821611621574,9156.302709138718,-7452.496284544026,7168.60677821717,11104.659569818923,-187500.02235174447
1741815629.4674604,5132.429913572063,3131.680563888617,-10279.991958140368,8888.014720441666,-7755.988270758185,6888.718234147816,10862.634880856858,-187500.02235174447
1741815629.4678612,5232.699839198571,3202.3120763673874,-10227.2641929703,8966.11171556851,-7698.656046230322,6955.505246580273,10947.437399320293,-187500.02235174447
1741815629.467906,5190.365635200219,3492.415367652818,-9922.92284046684,9239.16062583454,-7391.632484392225,7247.977822777966,11202.694320999899,-187500.02235174447
1741815629.4679527,5116.269602330876,3457.7925154915474,-9942.97235524325,9208.292866741762,-7410.296191012406,7219.345238130718,11151.709991897344,-187500.02235174447
1741815629.4679933,5126.77492222487,3180.8991051792036,-10239.468245442897,8933.835796575046,-7708.133185879373,6934.695772492382,10899.49290746366,-187500.02235174447
1741815629.468034,5222.7980164048695,3165.1858288271224,-10269.55369347974,8922.794034814124,-7739.8503112614535,6911.94169663688,10908.612419201425,-187500.02235174447
1741815629.468084,5206.436539463584,3444.381468818363,-9981.886742339939,9191.57376188919,-7448.160046119696,7194.199525618497,11158.147294300474,-187500.02235174447
1741815629.4681246,5125.523224535373,3481.64182682536,-9925.068607934549,9229.907003630044,-7391.811298347867,7241.428761652561,11171.7371549293,-187500.02235174447
1741815629.4681704,5115.0849598747445,3199.115776910279,-10214.97073351988,8958.221549775786,-7685.602627468423,6951.973670956335,10916.435529760782,-187500.02235174447
1741815629.4682112,5198.255800992943,3108.211232210545,-10316.917039980537,8878.917560448357,-7789.560590930056,6855.97292852079,10864.400668668828,-187500.02235174447
1741815629.4682517,5210.616315676727,3360.2047991996765,-10054.887539730971,9125.122025623563,-7523.820701100911,7112.302733934252,11098.848116260544,-187500.02235174447
1741815629.468292,5135.715620006993,3490.582524607483,-9918.139567153403,9237.506596744848,-7381.641254620702,7243.507473886904,11186.802230692176,-187500.02235174447
1741815629.4683344,5110.413445283585,3230.1176464697896,-10183.052442437702,8980.77445993119,-7652.61145265239,6976.873514279547,10939.346067827471,-187500.02235174447
1741815629.468384,5168.97501575649,3055.3940600626543,-10374.249264508398,8805.447376423763,-7843.763571234175,6789.923523655359,10800.854659182389,-187500.02235174447
1741815629.4684336,5212.024475577411,3278.5091732155292,-10154.263395579266,9020.515861572727,-7621.184899948228,7012.524546685761,11009.552897161591,-187500.02235174447
1741815629.468474,5134.150997895122,3466.0403091955554,-9938.569061585553,9212.360884232627,-7403.32244674235,7223.4803108549495,11168.697317683378,-187500.02235174447
1741815629.4685144,5094.253134042398,3256.3809462047752,-10142.193453573402,9020.247640639263,-7609.293771898005,7021.308782256697,10969.45386760877,-187500.02235174447
1741815629.4685545,5161.107201708222,3061.6749002545957,-10362.76046785837,8828.067341812533,-7827.893832670908,6815.046884423124,10809.705949986692,-187500.02235174447
1741815629.4686003,5237.728981701014,3233.649222093728,-10186.561666317186,9004.534364287181,-7653.997260808619,6992.363273187074,10988.475202140236,-187500.02235174447
1741815629.4686403,5169.869085534702,3497.086882243977,-9925.314477123557,9234.176186821007,-7385.776327344934,7257.678479871569,11196.279370341226,-187500.02235174447
1741815629.46868,5126.953736180512,3362.641139345305,-10073.014804484226,9106.100691092097,-7521.741988866567,7123.4562544174505,11050.098961603519,-187500.02235174447
1741815629.4687204,5168.527980867384,3092.877935514204,-10349.170607229544,8863.204284096275,-7806.5926202050005,6853.7377540752595,10829.889575229834,-187500.02235174447
1741815629.4687726,5266.093345414799,3198.847555976815,-10246.911376346514,8978.047547107642,-7704.780424211076,6953.828865746125,10950.432533077304,-187500.02235174447
1741815629.4688182,5211.309219754841,3484.8828297713794,-9948.694401823808,9239.004163623353,-7411.078502068342,7241.6746308415695,11190.825544694131,-187500.02235174447
1741815629.46886,5141.460018332007,3401.622581675361,-10022.924545159882,9151.653546292013,-7489.823697784388,7162.862379892156,11090.846191745542,-187500.02235174447
1741815629.4689004,5152.054745203823,3125.6455928856844,-10307.574010798218,8886.628912285438,-7778.317663469036,6884.426699212397,10854.811770297501,-187500.02235174447
1741815629.4689453,5247.541397516894,3168.9185701511587,-10273.331138292688,8943.357639713007,-7746.064096220029,6924.928060165413,10921.889355407877,-187500.02235174447
1741815629.4689867,5209.096397053766,3463.82748649448,-9963.044221764114,9223.849680882655,-7433.430246523649,7227.123645201164,11184.12002135754,-187500.02235174447
1741815629.469032,5135.49210256244,3459.938282959257,-9965.88289330994,9214.037265066776,-7430.032781366442,7219.702866042003,11149.988907574285,-187500.02235174447
1741815629.469072,5132.944003694535,3164.582331726829,-10263.965757365913,8927.063218005087,-7739.3809246278915,6917.84255717308,10883.265540989107,-187500.02235174447
1741815629.4691224,5220.764007659436,3119.6106218827513,-10322.437920860997,8894.586133311526,-7793.449794465279,6871.440335683863,10871.53087515007,-187500.02235174447
1741815629.4691625,5203.9554958290455,3395.2970379945086,-10031.239394097256,9161.063630707697,-7500.91016303422,7149.674850663526,11122.071578749606,-187500.02235174447
1741815629.4692025,5117.7895209538365,3463.805134750025,-9951.711887325275,9220.318105258717,-7421.695580684613,7222.675648054558,11158.460218722847,-187500.02235174447
1741815629.469248,5095.191907309521,3172.427794030642,-10253.50514096083,8938.976697799766,-7724.159386653828,6927.878490433513,10890.194581770253,-187500.02235174447
1741815629.4692876,5174.115916981211,3050.4543245380314,-10386.028633836346,8828.335562745997,-7856.057030684595,6803.625143006461,10807.537830774527,-187500.02235174447
1741815629.4693274,5210.437501721085,3322.497406303574,-10107.99528455678,9087.9957780833,-7572.100469124373,7074.282416615774,11058.883197174455,-187500.02235174447
1741815629.4693692,5128.1607303811,3470.801230764536,-9937.943212740805,9225.615468694625,-7404.842365365311,7231.415180136583,11169.032593850206,-187500.02235174447
1741815629.4694092,5107.306552804298,3238.9689372740913,-10182.448945337408,9002.075672397099,-7647.068220027473,7002.354502958597,10946.006887675154,-187500.02235174447
1741815629.4694645,5187.16933574311,3066.1228974012015,-10370.225950506443,8834.079961071011,-7834.778169963142,6822.892346726936,10812.835194210435,-187500.02235174447
1741815629.469509,5240.567653246839,3291.9872751220796,-10141.567604728652,9059.720821347335,-7609.517289342558,7046.901529658024,11030.652943927402,-187500.02235174447
1741815629.4695487,5156.7039080505265,3509.1344725053877,-9914.25036361818,9259.299547588773,-7378.199085974585,7270.553084677826,11202.694320999899,-187500.02235174447
1741815629.4695885,5125.210300112999,3316.7306562341046,-10111.459804947353,9080.954978579877,-7575.185009859206,7077.3222538616965,11014.850260597499,-187500.02235174447
1741815629.4696414,5193.986617801978,3108.5465083773743,-10342.845063548692,8882.13621164992,-7798.277771267626,6861.627919867983,10848.441523127738,-187500.02235174447
1741815629.4696877,5271.23424663952,3271.088394056367,-10198.475146111865,9043.873434528523,-7644.27425197056,7019.364180489085,11007.228315738239,-187500.02235174447
1741815629.4697297,5208.202327275554,3533.6543361728595,-9911.29993335008,9289.183829925518,-7369.5266091259255,7289.73088142048,11228.152957934495,-187500.02235174447
1741815629.4697697,5154.714602794004,3388.278590235542,-10038.190786622858,9165.936310998954,-7495.881020531777,7157.319147267241,11087.851057988531,-187500.02235174447
1741815629.4698195,5187.839888076769,3129.490092931997,-10312.737263767394,8916.401435899907,-7778.697643124777,6885.007844568235,10865.540607636049,-187500.02235174447
1741815629.4698596,5266.607435537271,3206.782425258449,-10228.873518571081,9005.651951509948,-7703.864002688409,6956.33226112512,10963.731821028212,-187500.02235174447
1741815629.4699063,5201.161527772132,3479.8536872689356,-9933.20464291628,9261.914701690042,-7405.7364351435235,7236.936061017044,11200.07916689863,-187500.02235174447
1741815629.4699464,5132.832244972258,3418.0511138500115,-9996.728300658262,9192.981921789877,-7465.706165517112,7177.882752166123,11112.929715267386,-187500.02235174447
1741815629.4699864,5141.437666587552,3126.785531852905,-10309.987999199391,8903.504479349194,-7775.8366198344975,6884.538457934673,10848.642688827837,-187500.02235174447
1741815629.4700267,5237.505464256462,3140.3083372483657,-10305.987036941891,8927.219680216274,-7774.942550056286,6894.4179289839185,10886.975930568688,-187500.02235174447
1741815629.4700713,5208.895231353668,3444.292061840542,-9993.733166901251,9209.566916175714,-7452.518636288481,7198.80398497629,11155.822712877121,-187500.02235174447
1741815629.4701164,5119.532957021351,3454.484457312162,-9985.775945875163,9203.308427728227,-7437.632374481246,7208.839918236723,11127.39129392997,-187500.02235174447
1741815629.4701676,5107.641828971127,3143.437581472109,-10296.487545548385,8914.546241110116,-7753.797799801565,6902.375150010008,10856.10817147591,-187500.02235174447
1741815629.4702077,5187.348149698752,3064.3571095892326,-10365.912063826569,8861.684365473315,-7827.603259992989,6821.171262403877,10827.47558682866,-187500.02235174447
1741815629.4702475,5176.149925726643,3345.027964714523,-10076.94871150836,9132.632211760547,-7536.427084973703,7108.279419932297,11082.866618974998,-187500.02235174447
1741815629.4702876,5104.043198113823,3450.058811910011,-9955.087000738025,9223.916736116022,-7426.948240631609,7218.071188696765,11144.915061582931,-187500.02235174447
1741815629.470333,5098.34350327772,3183.0895761358233,-10234.014419795802,8963.340099256051,-7707.015598656607,6946.832769731614,10895.53664869507,-187500.02235174447
